Amanda Ilestedt,Sweden,Paris Saint-Germain
Nathalie Björn,Sweden,Everton
Rebecka Blomqvist,Sweden,VfL Wolfsburg
Filippa Angeldahl,Sweden,Manchester City
Caroline Seger (captain),Sweden,Rosengård
Fridolina Rolfö,Sweden,Barcelona
Johanna Rytting Kaneryd,Sweden,Chelsea
Hanna Bennison,Sweden,Everton
Tove Enblom,Sweden,Örebro
Olivia Schough,Sweden,Rosengård
Elin Rubensson,Sweden,BK Häcken
Player,Colombia,Club
Catalina Pérez,Colombia,Avaí
Manuela Vanegas,Colombia,Real Sociedad
Daniela Arias,Colombia,América de Cali
Diana Ospina,Colombia,América de Cali
Lorena Bedoya,Colombia,Real Brasília
Daniela Montoya (captain),Colombia,Atlético Nacional
María Camila Reyes,Colombia,Independiente Santa Fe
Marcela Restrepo,Colombia,Logroño
Mayra Ramírez,Colombia,Levante
Leicy Santos,Colombia,Atlético Madrid
Catalina Usme,Colombia,América de Cali
Sandra Sepúlveda,Colombia,Independiente Medellín
Natalia Giraldo,Colombia,América de Cali
Ángela Barón,Colombia,Atlético Nacional
Ana María Guzmán,Colombia,Deportivo Pereira
Lady Andrade,Colombia,Real Brasília
Carolina Arias,Colombia,Junior
Linda Caicedo,Colombia,Real Madrid
Jorelyn Carabalí,Colombia,Atlético Mineiro
Mónica Ramos,Colombia,Grêmio
Ivonne Chacón,Colombia,Valencia
Daniela Caracas,Colombia,Espanyol
Elexa Bahr,Colombia,América de Cali
Player,Germany,Club
Merle Frohms,Germany,VfL Wolfsburg
Chantal Hagel,Germany,1899 Hoffenheim
Kathrin Hendrich,Germany,VfL Wolfsburg
Sophia Kleinherne,Germany,Eintracht Frankfurt
Marina Hegering,Germany,VfL Wolfsburg
Lena Oberdorf,Germany,VfL Wolfsburg
Lea Schüller,Germany,Bayern Munich
Sydney Lohmann,Germany,Bayern Munich
Svenja Huth,Germany,VfL Wolfsburg
Laura Freigang,Germany,Eintracht Frankfurt
Alexandra Popp (captain),Germany,VfL Wolfsburg
Ann-Katrin Berger,Germany,Chelsea
Sara Däbritz,Germany,Lyon
Lena Lattwein,Germany,VfL Wolfsburg
Sjoeke Nüsken,Germany,Eintracht Frankfurt
Nicole Anyomi,Germany,Eintracht Frankfurt
Felicitas Rauch,Germany,VfL Wolfsburg
Melanie Leupolz,Germany,Chelsea
Klara Bühl,Germany,Bayern Munich
Lina Magull,Germany,Bayern Munich
Stina Johannes,Germany,Eintracht Frankfurt
Jule Brand,Germany,VfL Wolfsburg
Sara Doorsoun,Germany,Eintracht Frankfurt
Player,Morocco,Club
Khadija Er-Rmichi,Morocco,AS FAR
Zineb Redouani,Morocco,AS FAR
Nouhaila Benzina,Morocco,AS FAR
Sarah Kassi,Morocco,Fleury
Nesryne El Chad,Morocco,Lille
Élodie Nakkach,Morocco,Servette
Ghizlane Chebbak (captain),Morocco,AS FAR
Salma Amani,Morocco,Metz
Ibtissam Jraïdi,Morocco,Al Ahli
Najat Badri,Morocco,AS FAR
Fatima Tagnaout,Morocco,AS FAR
Assia Zouhair,Morocco,CAK
Sabah Seghir,Morocco,Napoli
Rkia Mazrouai,Morocco,Charleroi
Fatima Zohra Gharbi,Morocco,Europa
Anissa Lahmari,Morocco,Guingamp
Hanane Aït El Haj,Morocco,AS FAR
Kenza Chapelle,Morocco,Nantes
Sakina Ouzraoui Diki,Morocco,Club YLA
Sofia Bouftini,Morocco,RS Berkane
Yasmin Mrabet,Morocco,Levante Las Planas
Inès Arouaissa,Morocco,Cannes
Rosella Ayane,Morocco,Tottenham Hotspur
Player,South Korea,Club
Yoon Young-geul,South Korea,BK Häcken
Choo Hyo-joo,South Korea,Suwon FC
Hong Hye-ji,South Korea,Incheon Hyundai Steel
Shim Seo-yeon,South Korea,Suwon FC
Kim Yun-ji,South Korea,Suwon FC
Lim Seon-joo,South Korea,Incheon Hyundai Steel
Son Hwa-yeon,South Korea,Incheon Hyundai Steel
Cho So-hyun,South Korea,Tottenham Hotspur
Lee Geum-min,South Korea,Brighton & Hove Albion
Ji So-yun,South Korea,Suwon FC
Choe Yu-ri,South Korea,Incheon Hyundai Steel
Moon Mi-ra,South Korea,Suwon FC
Park Eun-sun,South Korea,Seoul WFC
Jeon Eun-ha,South Korea,Suwon FC
Chun Ga-ram,South Korea,Hwacheon KSPO
Jang Sel-gi,South Korea,Incheon Hyundai Steel
Lee Young-ju,South Korea,Madrid CFF
Kim Jung-mi,South Korea,Incheon Hyundai Steel
Casey Phair,South Korea,Players Development Academy
Kim Hye-ri (captain),South Korea,Incheon Hyundai Steel
Ryu Ji-soo,South Korea,Seoul WFC
Bae Ye-bin,South Korea,Uiduk University
Kang Chae-rim,South Korea,Incheon Hyundai Steel
